Ident,ICAO,IATA,Name,Country or Area Code,Latitude,Longitude
WABK,,,Karubaga,,-3.68490505,138.4783936
WABL,,,Illaga,,-3.97705984,137.6222534
WABM,,,Sukubatom,,-4.44297409,140.8842773
WABN,,,Kokonao (Ama),,-4.7109623,136.439209
WABO,,,Serui,,-1.87434816,136.2387695
WABP,WAYY,TIM,Timika Mozes Kilangin,Indonesia,-4.52968121,136.8874207
WABQ,WABQ,LII,Mulia,Indonesia,-3.70145893,137.9573975
WABR,,,Obano (DGAC),,-3.91103554,136.2302704
WABT,,,Enarotali (DGAC),,-3.92605853,136.3786011
WABU,,,Biak Boruku,,-1.17784595,136.0868225
WABV,,,Bilogai-Sugapa,,-3.73970318,137.0315247
WABW,,,Waren (DGAC),,-2.21246147,136.4406128
WABX,,,Bilai (Ama),,-3.74172974,136.8591156
WABY,,,Kebo (Cama),,-3.8260684,136.3861084
WADA,WADA,AMI,Selaparang,Indonesia,-8.56194401,116.0994415
WADB,WADB,BMU,Muhammad Salahuddin,Indonesia,-8.54083347,118.6905518
WADD,WADD,DPS,Denpasar Ngurah Rai Intl,Indonesia,-8.74750042,115.1691666
WADE,,,Letkol Wisnu,,-8.13951874,114.6152573
WADL,WADL,LOP,Lombok Intl,Indonesia,-8.75749969,116.2766647
WADT,WATK,TMC,Tambolaka,Indonesia,-9.40902042,119.2421494
WADW,WATU,WGP,Umbu Mehang Kunda,Indonesia,-9.66800022,120.2988358
WADY,WADY,BWX,Banyuwangi,Indonesia,-8.31060028,114.3401794
WAFD,,,Palopo Lagaligo,,-3.08177185,120.2429657
WAHI,WAHI,YIA,Yogyakarta Intl,Indonesia,-7.90408516,110.0574799
WAHS,WAHS,SRG,Semarang Ahmad Yani,Indonesia,-6.97638893,110.3772202
WAI,,,Select XAY004F For Fse Wai,,-5.87499094,155.2333374
WAJ,AYWF,WAJ,Wawoi Falls,Papua New Guinea,-6.95230007,142.6557007
WAJA,,,Arso (DGAC),,-2.93344212,140.782959
WAJB,,,Bokondini (APCM),,-3.68669128,138.6780548
WAJC,,,Dabra (DGAC),,-3.27136159,138.6130676
WAJD,,,Wakde (DGAC),,-1.93947387,139.0190125
WAJE,,,Yuruf (Ama),,-3.60256457,140.9072571
WAJF,,,Molof (Gki),,-3.41533852,140.5520783
WAJG,,,Kamur (RBMU),,-6.18602085,138.6370544
WAJH,,,Tiom,,-3.9260006,138.4555054
WAJI,,,Sarmi,,-1.87372768,138.7534638
WAJJ,WAJJ,DJJ,Jayapura Sentani,Indonesia,-2.57694435,140.5163879
WAJK,,,Kiwi (Ufm),,-4.69815111,140.7223053
WAJL,,,Lereh,,-3.08021879,139.9530029
WAJN,,,Elelim (DGAC),,-3.78523326,139.3849487
WAJO,,,Oksibil,,-4.907372,140.6283569
WAJP,,,Bomakia (Zgk),,-5.80785084,139.8564453
WAJR,,,Waris (DGAC),,-3.23317575,140.9879456
WAJS,,,Senggeh (DGAC),,-3.44616127,140.7814331
WAJT,,,Manggelum (Zgk),,-5.41617727,140.4367828
WAJU,,,Ubrub (DGAC),,-3.67627358,140.8837585
WAJV,,,Kelila (DGAC),,-3.72777176,138.7113342
WAJW,,,Wamena,,-4.09830189,138.9533081
WAJY,,,Werur/Mar (Sil),,-0.42069864,132.187561
WAKA,,,Akimuga (MAF),,-4.60409069,137.658371
WAKC,,,Bilorai (Ama),,-3.73949432,137.0312805
WAKD,,,Mindiptanah,,-5.87705326,140.7090149
WAKE,,,Bade,,-7.17633438,139.5835877
WAKJ,,,Anggi (Team),,-1.38667727,133.8741913
WAKK,WAKK,MKQ,Merauke Mopah,Indonesia,-8.52111149,140.4169464
WAKM,,,Kimaan (DGAC),,-7.97904253,138.8539429
WAKO,,,Okaba,,-8.09529591,139.7233734
WAKP,,,Kepi (DGAC),,-6.54136086,139.3310852
WAKQ,,,Senggo,,-5.69138288,139.3486633
WAKT,WAKT,TMH,Tanah Merah,Indonesia,-6.09619188,140.2998657
WALC,,,Bontang (Badak Ngl Co.),,0.12149065,117.4770355
WALG,,,Tanjung Harapan,,2.83621788,117.3740616
WALK,WAQT,BEJ,Raja Alam Intl,Indonesia,2.15330005,117.4308014
WALL,WALL,BPN,Balikpapan/Sepinggan,Indonesia,-1.26750004,116.8938904
WALM,,,Robert Atty Bessing,,3.57457876,116.619133
WALN,,,Long Nawang (Local Gov),,1.7982899,114.9035187
WALQ,WALQ,,Muara Badak Pujangan,Indonesia,-0.30555555,117.4152756
WALR,WAQQ,TRK,Taraken Juwata,Indonesia,3.32555676,117.5643692
WALS,WALS,SRI,Temindung,Indonesia,-0.48194444,117.1566696
WALT,,,Tanjung Santan,,-0.09355841,117.4391937
WALV,,,Bunyu,,3.45612049,117.8675995
WALX,,,Mangkajang,,2.00665879,117.7495804
WAMA,WAEG,GLX,Gamar Malamo,Indonesia,1.83741832,127.7863007
WAMB,,,Kota Mobagu/Mopait,,0.68611419,124.2744598
WAME,,,Buli/Halmahera Island,,0.91670036,128.383194
WAMG,WAMG,GTO,Gorontalo Jalaluddin,Indonesia,0.63833332,122.8522186
WAMH,WAMH,NAH,Naha,Indonesia,3.68486667,125.5272675
WAMI,,,Toli-Toli/Lalos (DGAC),,1.1231786,120.7930298
WAMJ,,,Gebe (Aneka Tambang),,-0.0796074,129.4573822
WAMK,WAMK,KAZ,Kao,Indonesia,1.18868232,127.8952637
WAML,WAFF,PLW,Palu Mutiara Sis Al-Jufri,Indonesia,-0.91638887,119.9063873
WAMM,WAMM,MDC,Manado Sam Ratulangi,Indonesia,1.54555559,124.9250031
WAMN,WAMN,MNA,Melangguane (DGAC),Indonesia,4.00611115,126.6747208
WAMP,WAFP,PSJ,Kasiguncu,Indonesia,-1.41875005,120.6575012
WAMQ,,,Bada (MAF),,-1.87232542,120.267273
WAMR,,,Pitu,,2.04447174,128.324707
WAMS,,,Miangas,Indonesia,5.55996609,126.580513
WAMT,WAEE,TTE,Sultan Babullah,Indonesia,0.83162999,127.3811035
WAMW,WAMW,LUW,Bubung,Indonesia,-1.03682446,122.7733002
WAMY,,,Buol,,1.10309827,121.4155579
WAOH,,,Mekar Putih,,-3.99033308,116.101593
WAOI,,,Iskandar,,-2.70567727,111.6726227
WAOK,WAOK,KBU,Gusti Sjamsir Alam,Indonesia,-3.29472232,116.1652756
WAON,,,Warukin,,-2.21646309,115.4365768
WAOO,,,Banjarmasin Syamsudin Noor,,-3.44282532,114.7624359
WAOP,WAGG,PKY,Tjilik Riwut,Indonesia,-2.22757411,113.9435501
WAPA,,,Amahai,,-3.34710693,128.9259033
WAPB,,,Bula,,-3.11087608,130.5110169
WAPD,WAPD,DOB,Rar Gwamar,Indonesia,-5.77233315,134.2120056
WAPG,,,Namrole (Local Gov),,-3.85612822,126.6997223
WAPH,,,Labuha/Usman Sadik (DGAC),,-0.63574511,127.5031891
WAPI,,,Saumlaki/Olilit,,-7.98916245,131.3059998
WAPK,,,Nangasuri,,-6.06637669,134.2741547
WAPL,,,Dumatubun,,-5.66254425,132.7314453
WAPN,WAPN,SQN,Emalamo Sanana,Indonesia,-2.10019732,125.9652481
WAPO,,,Larat,,-7.12837315,131.7672119
WAPP,WAPP,AMQ,Pattimura,Indonesia,-3.70749998,128.089447
WAPQ,,,Kisar (Local Gov),,-8.01642227,127.2004089
WAPR,,,Namlea,,-3.23700047,127.0998688
WAPT,,,Taliabu Island,,-1.64332092,124.5620728
WARA,WARA,MLG,Abdul Rachman Saleh,Indonesia,-7.92944431,112.7119446
WARC,,,Cepu/Ngioram (Pertamina),,-7.1953125,111.5479279
WARI,WARI,,Madiun Iswahyudi,Indonesia,-7.61000013,111.4333344
WARJ,WAHH,JOG,Adisutjipto Intl,Indonesia,-7.78666687,110.4319458
WARQ,WAHQ,SOC,Adi Sumarmo Intl,Indonesia,-7.51607513,110.757103
WARR,WARR,SUB,Juanda Intl,Indonesia,-7.3836112,112.7799988
WART,WART,SUP,Sumenep/Trunojoyo,Indonesia,-7.02419996,113.8929977
WARU,WARU,KWB,Dewadaru/Karimunjawa,Indonesia,-5.79998016,110.477356
WASA,,,Ayawasi (Ama),,-1.16033196,132.4642029
WASB,,,Bintuni/Stenkol (DGAC),,-2.10150576,133.51651
WASC,,,Abresso,,-1.49734116,134.1746063
WASE,,,Kebar,,-0.81050563,133.0549011
WASF,WASF,FKQ,Fak Fak/Torea (DGAC),Indonesia,-2.91944456,132.2641602
WASI,,,Inanwatan,,-2.12742043,132.1603699
WASK,WASK,KNG,Kaimana,Indonesia,-3.64472222,133.6955566
WASM,,,Merdei/Jahabra (DGAC),,-1.59185588,133.2963867
WASO,WASO,BXB,Babo,Indonesia,-2.53527784,133.4388886
WASR,WAUU,MKW,Manokwari Rendani,Indonesia,-0.89191306,134.0487366
WASS,WASS,SOQ,Domine Eduard Osok,Indonesia,-0.89166665,131.2869415
WASSX,,,Fse Wass Jefman,,-0.92640495,131.1210785
WAST,,,Teminabuan (DGAC),,-1.44519472,132.0203857
WASW,,,Wasior (DGAC),,-2.72003937,134.5055542
WATA,,,Atambua/Haliwen (Local Gov),,-9.07484055,124.9052124
WATC,WATC,MOF,Fransiskus Xaverius Seda,Indonesia,-8.63777733,122.2375031
WATE,,,Ende Ipi,,-8.84993744,121.6606598
WATG,,,Ruteng Satar Tacik,,-8.59709549,120.4781723
WATL,,,Larantuka/Gewayentaka (DGAC),,-8.27511597,123.0020676
WATM,WATM,ARD,Alor Island,Indonesia,-8.13527775,124.5944443
WATO,WATO,LBJ,Komodo,Indonesia,-8.48666668,119.8872223
WATR,WATR,,Rote/Lekunik,IND,-10.76694489,123.0741653
WATS,,,Sabu Tardamu,,-10.49287987,121.8483276
WATT,WATT,KOE,Kupang El Tari,Indonesia,-10.17158127,123.6711502
WATW,,,Lewoleba (Local Gov),,-8.36289787,123.4384308
WAWI,,,Malili (Inco),,-2.63102722,121.1005402
WAWJ,,,Tampa Padang,,-2.59107184,119.0246582
WAWR,,,Sugimanuru,,-4.76315784,122.5649872
WAWS,WAWS,SQR,Soroako,Indonesia,-2.53045559,121.3560486
WAWW,WAWW,KDI,Halu Oleo,Indonesia,-4.08416653,122.4130554
WBAK,WBAK,,Seria Anduki,Brunei,4.63752794,114.3822479
WBB,,,Stebbins,,63.51549149,-162.282486
WBFC,,,Select Wbmu For Fse Wbfc,,4.0483284,114.8050003
WBGB,WBGB,BTU,Bintulu,Malaysia,3.12414169,113.0197449
WBGD,,,Long Semado,,4.21503448,115.590683
WBGF,,,Long Lellang,,3.42177105,115.1537933
WBGG,WBGG,KCH,Kuching Intl,Malaysia,1.48500001,110.3447189
WBGI,,,Long Seridan,,3.97620678,115.0673828
WBGJ,WBGJ,LMN,Limbang,Malaysia,4.8080554,115.0102768
WBGK,WBGK,MKM,Mukah,Malaysia,2.90694451,112.074997
WBGL,,,Long Akah,,3.31107616,114.7855759
WBGM,,,Marudi,,4.17850733,114.3311768
WBGP,,,Kapit,,2.01069546,112.9309158
WBGR,WBGR,MYY,Miri,Malaysia,4.32523632,113.9883652
WBGS,,,Sibu,,2.26105595,111.9848938
WBGU,,,Long Sukang,,4.55221128,115.4942627
WBGW,WBGW,LWY,Lawas,Malaysia,4.84959888,115.4079285
WBGZ,,,Bario,,3.73668098,115.4694595
WBKA,WBKA,SMM,Semporna,Malaysia,4.45491505,118.5950089
WBKB,WBKB,,Kota Belud,Malaysia,6.36208534,116.4711838
WBKD,WBKD,BKD,Lahad Datu,Malaysia,5.03305578,118.3211136
WBKG,WBKG,KGU,Keningau,Malaysia,5.35568762,116.1648102
WBKK,WBKK,BKI,Kota Kinabalu Intl,Malaysia,5.94472218,116.0530548
WBKL,WBKL,LBU,Labuan,Malaysia,5.30166674,115.2483368
WBKN,,,Long Pasia,,4.40965128,115.7238312
WBKS,,,Sandakan,,5.89963531,118.0595779
WBKT,WBKT,KUD,Kudat,Malaysia,6.92402411,116.8370285
WBKW,WBKW,TWU,Tawau,Malaysia,4.31333351,118.1219482
WBLB,,,Long Banga,,3.20202923,115.401886
WBMU,,,Mulu,,4.04807854,114.805397
WBQ,,,Select Pawb For Fse Wbq,,66.36154175,-147.4012146
WBSB,WBSB,BWN,Brunei,Brunei,4.9442029,114.9283524
WBTM,,,Tanjung Manis,,2.17749929,111.2024994
WGL,,,Select Agl For Fse Wgl,,-9.33678436,149.1524506
WI00,,,Norrie Brook,,44.87385178,-89.23169708
WI01,,,Aurora Medical Center,United States,42.57086182,-87.93617249
WI02,,,Turtle,,42.50621796,-88.91482544
WI03,,,Horner Farms,,42.79807281,-88.13342285
WI04,,,Select WN25 For Fse WI04,,44.8914032,-91.91685486
WI05,,,Stocktrade,,44.80631256,-91.68548584
WI06,,,Aurora Medical Center Heliport,United States,44.12698364,-87.61538696
WI07,,,Waupun,United States,43.62090683,-88.77177429
WI09,,,Heitman Field,,42.977211,-88.47681427
WI0C,,,Select WI1A For Fse WI0C,,-7.72143173,108.4840546
WI0D,,,Select WI1B For Fse WI0D,,-6.90596676,107.4772568
WI0F,,,Select WI1C For Fse WI0F,,-6.37320709,106.6223373
WI0I,,,Select Wipo For Fse WI0I,,-4.39204121,104.4017563
WI10,,,Cedar Island,,46.44783783,-91.61386108
WI11,,,Mumm Field,,42.59105682,-89.240448
WI12,,,Lilac Time,,45.70661926,-91.62595367
WI13,,,Urbaniak Field,,45.11870575,-87.78162384
WI14,,,Baldwin,,44.96663666,-92.38870239
WI15,,,Barron Muni,United States,45.40756989,-91.828125
WI16,,,Jim Benson Field,,42.85289383,-90.12931824
WI17,,,Blair,,44.28533936,-91.22654724
WI18,,,Gateway,,45.13329315,-91.45118713
WI19,,,Select C60 For Fse WI19,,43.79996872,-89.43345642
WI1A,,,Nusawiru,Indonesia,-7.72002316,108.4886475
WI1B,,,Batujajar,,-6.90432644,107.4756622
WI1C,,,Rumpin,,-6.37342834,106.6220551
WI1G,,,Gading Wonosari,,-7.91740227,110.5642319
WI1S,WITK,TXE,Takengon Rembele,Indonesia,4.72272205,96.85294342
WI20,,,Select 86C For Fse WI20,,44.88303757,-88.09204865
WI21,,,Crane Field,,44.90918732,-91.241745
WI22,,,Rocket City,,44.32267761,-88.60089111
WI23,,,Cornucopia Field,,46.86634064,-91.08322906
WI24,,,Cardinal Ridge,,42.87908936,-89.75323486
WI25,,,Durand Muni,United States,44.53866959,-92.01439667
WI26,,,Mertinkes,,44.70478439,-91.46499634
WI27,,,Franks,,45.88328552,-90.00015259
WI27X,,,Fse WI27 Skyport,,44.92009735,-91.97532654
WI28,,,Select 95C For Fse WI28,,44.58610916,-87.55758667
WI29,,,Rush River,,44.90553284,-92.4845047
WI30,,,St Clare Hospital,United States,43.48079681,-89.73116302
WI31,,,Minnesuing,,46.41665268,-91.65461731
WI32,,,T-Bo Field,,44.98727036,-91.32955933
WI33,,,Ben Sutherland,,46.1035614,-91.90342712
WI34,,,Barron Hospital,United States,45.39715195,-91.83988953
WI35,,,Ceder Lake,,45.21579742,-92.5727005
WI36,,,Dolhun Field,,45.82661438,-89.6211853
WI37,,,Rainbow,,45.80774307,-91.09609985
WI38,,,Beloit Memorial Hospital,United States,42.5486145,-89.00691223
WI40,,,Spiegel Field,,42.91308594,-89.35206604
WI41,,,Columbus Comm Hospital,United States,43.32266617,-89.03440857
WI42,,,Pine Grove,,45.65717697,-89.52986145
WI43,,,Atkins Ridge,,42.94889069,-89.82629395
WI44,,,Memorial Hospital,United States,42.95188141,-90.12854767
WI46,,,Fun-Air,,43.88079834,-88.54089355
WI47,,,Select XKWI47 For Fse WI47,,44.43330765,-89.15010834
WI48,,,Franciscan Skemp Mayo,United States,44.24739456,-91.49672699
WI48X,,,Fse WI48 Edinger Field,,44.00470352,-88.87220764
WI49,,,Riverview,,44.94207764,-90.25871277
WI50,,,Albany,United States,42.71801376,-89.42333221
WI51,,,Del Monte,,43.3213768,-89.32200623
WI52,,,Wanger-In,,43.31145477,-89.31956482
WI52X,,,Fse WI52 Schewe,,44.61703491,-88.66675568
WI53,,,Desmet,,42.94498825,-89.89922333
WI54,,,Corinth,,44.99882507,-90.14952087
WI55,,,Broken Prop,,43.98604584,-88.98252106
WI56,,,C Jeidy Farms,,42.88165665,-90.86167908
WI57,,,Chippewa Valley Hospital,United States,44.6210556,-91.96276855
WI58,,,Winfield,,42.52223969,-88.02786255
WI59,,,Burnett General Hospital,United States,45.77418137,-92.68629456
WI60,,,Deer Haven Ranch,,44.83276367,-88.46315765
WI61,,,Ashenfelter Aerodrome,,43.34879303,-87.9936676
WI62,,,Sss Aerodrome,,43.26944733,-87.99916077
WI63,,,St Josephs Mem Hospital,United States,43.64855194,-90.34542847
WI64,,,Iola Emergency,United States,44.50675964,-89.13483429
WI65,,,Dane,,43.22202301,-89.4678421
WI66,,,Smilin Sams,,42.58649445,-88.65815735
WI67,,,Myers Field,,43.87586975,-88.90066528
WI68,,,Brinsmere,United States,43.39328384,-88.63967896
WI69,,,Air Troy Estates - Restricted,,42.80001068,-88.33442688
WI70,,,Swan,,42.70695877,-88.63760376
WI71,,,Weedhopper Meadow,,42.68746185,-88.60292053
WI72,,,Martin Fierro,,42.79974365,-90.57208252
WI73,,,Happy Jacks Air Strip,,43.99970245,-88.83379364
WI74,,,Pfaffenroth - Private,United States,43.92506409,-88.66761017
WI75,,,Buena Vista,,43.74036407,-88.32482147
WI76,,,Seybold,,42.94856644,-88.77676392
WI77,,,Willow Creek,,43.20639038,-88.16021729
WI78,,,Martins Aerodrome,United States,44.42592239,-87.93547058
WI79,,,Town Line,,44.85274506,-90.55754852
WI81,,,Rigdon - Private,,42.52416992,-90.59196472
WI82,,,Kenosha Hosp And Med Ctr,United States,42.57851028,-87.81975555
WI83,,,St Marys Kewaunee Hosp,United States,44.44992828,-87.51081848
WI84,,,Johnstown Center,,42.68890381,-88.84148407
WI85,,,Omniflight Helicopters,,42.62001038,-89.02788544
WI86,,,Flaglor,,42.6601181,-88.13591766
WI87,,,Gopher Stol,,44.64086533,-91.51220703
WI88,,,St Clare's Hospital,United States,44.88945389,-89.57904816
WI88X,,,Fse WI88 Mount Fuji,,42.6242218,-88.45009613
WI89,,,Lake Geneva Aire Estates,,42.57204819,-88.36698151
WI90,,,Speedwing Field,,44.29607391,-90.04481506
WI91,,,Larson,United States,44.20257187,-88.63899231
WI92,,,Wag-Aero,,42.66112518,-88.36120605
WI93,,,Meriter Park,United States,43.06585693,-89.40203094
WI94,,,Army Guard,United States,43.12281036,-89.33971405
WI95,,,Chilcott Farms,,42.57779694,-88.01634979
WI96,,,Holy Family Mem Med Ctr,United States,44.09537506,-87.67553711
WI97,,,Falcon Field,,43.25777054,-89.06594849
WI98,,,Blackburn,,42.8583374,-89.198349
WI99,,,Meier,,42.81287384,-88.99705505
WIAA,,,Select Witn For Fse Wiaa,,5.87582779,95.33583069
WIAJ,WIAJ,,Atang Senjaya AB,Indonesia,-6.53866196,106.7563019
WIAM,,,Select Wicm For Fse Wiam,,-7.34554958,108.2464676
WIAR,,,Select Wari For Fse Wiar,,-7.61000443,111.4337311
WIAS,,,Select Wara For Fse Wias,,-7.92673111,112.7128449
WIBB,WIBB,PKU,Sultan Syarif Kasim II,Indonesia,0.46333334,101.4466629
WIBD,,,Dumai Pinang Kampai,,1.60895085,101.434021
WIBL,WIBL,,Pelalawan,IDN,0.50472224,101.9227753
WIBR,,,Sipora/Rokot (DGAC),,-2.10007763,99.70394897
WIBS,,,Bengkalis/Sei Pakning (Pertamina),,1.36965203,102.1395569
WIBT,WIBT,TJB,Raja Haji Abdullah,Indonesia,1.05288589,103.3915253
WICA,,,Kertajati Intl,Indonesia,-6.64833307,108.1541672
WICB,WIRR,,Budiarto,Indonesia,-6.29333353,106.5683365
WICC,WICC,BDO,Bandung Husein Sastranegara,Indonesia,-6.90202761,107.5750046
WICD,,,Cirebon Panggung,,-6.75641727,108.5400009
WICM,WICM,TSY,Wiriadinata,Indonesia,-7.34638882,108.246109
WICP,,,Purwokerto/Wirasaba (Iaf),,-7.46226501,109.4180603
WICT,WILL,TKG,Radin Inten II Intl,Indonesia,-5.24055576,105.1755524
WIDD,WIDD,BTH,Batam Hang Nadim,Indonesia,1.1186111,104.1138916
WIDE,,,Pasir Pangaraan,,0.8455317,100.3694
WIDL,WIDL,LMU,Anambas,Indonesia,2.96413541,105.7548523
WIDN,WIDN,TNJ,Raja Haji Fisabilillah,Indonesia,0.91888887,104.5272217
WIDS,WIDS,SIQ,Singkep Dabo,Indonesia,-0.47833332,104.5774994
WIEE,WIEE,PDG,Minangkabau Intl,Indonesia,-0.78833336,100.2863922
WIHH,WIHH,HLP,Halim Perdanakusuma Intl,Indonesia,-6.26749992,106.8863907
WIHL,,,Tunggul Wulung,,-7.64525223,109.0336914
WIHP,,,Pondok Cabe,,-6.33692646,106.7643814
WIIA,,,Select Wicb For Fse Wiia,,-6.29331875,106.568161
WIIB,,,Select Wicc For Fse Wiib,,-6.90108156,107.5774994
WIIC,,,Select Wicd For Fse Wiic,,-6.75613451,108.5396729
WIIG,,,Pulau Panjang,,-5.64540148,106.5607224
WIIH,,,Select Wihh For Fse Wiih,,-6.26659346,106.8911133
WIII,WIII,CGK,Jakarta Soekarno-Hatta Intl,Indonesia,-6.12361097,106.6611099
WIIJ,,,Select Warj For Fse Wiij,,-7.78807402,110.4317856
WIIL,,,Select Wihl For Fse Wiil,,-7.64505291,109.0339813
WIIP,,,Select Wihp For Fse Wiip,,-6.33712244,106.7645187
WIIS,,,Select Wahs For Fse Wiis,,-6.97184563,110.3721161
WIIT,,,Select Wict For Fse Wiit,,-5.24226665,105.1788406
WIKB,,,Select Widd For Fse Wikb,,1.12096953,104.118927
WIKD,,,Select Wiod For Fse Wikd,,-2.74782181,107.7589645
WIKG,,,Select Wide For Fse Wikg,,0.845429,100.3702927
WIKK,,,Select Wipk For Fse Wikk,,-2.16286159,106.1391754
WIKL,WIPB,LLJ,Silampari,Indonesia,-3.28416657,102.9141693
WIKM,,,Select Wiom For Fse Wikm,,3.34815216,106.2581024
WIKN,,,Select Widn For Fse Wikn,,0.92101598,104.5268936
WIKS,,,Select Wids For Fse Wiks,,-0.4789235,104.5790024
WIMB,WIMB,GNS,Binaka,Indonesia,1.16631198,97.70435333
WIME,,,Aek Godang,,1.39960766,99.43025208
WIMG,,,Padang Tabing,,-0.87518293,100.3512726
WIMH,,,Helvetia,,3.68184423,98.6401062
WIMK,WIMK,MES,Soewondo AFB,Indonesia,3.55916667,98.67111206
WIMM,WIMM,KNO,Kualanamu Intl,Indonesia,3.64222217,98.88527679
WIMN,WIMN,DTB,Silangit Intl,Indonesia,2.26055551,98.99416351
WIMO,WIMO,LSO,Pulau Tello/Lasondre,IDN,-0.01972222,98.30083466
WIMP,WIMP,SIW,Sibisa,Indonesia,2.60144448,98.96291351
WIMS,,,Dr Ferdinand Lumban Tobing,,1.55646729,98.8864212
WIOB,,,Bengkayang (MAF),,0.83179855,109.4829102
WIOD,WIKT,TJQ,H.A.S. Hanandjoeddin,Indonesia,-2.74402809,107.7545166
WIOG,,,Nanga Pinoh I,,-0.34929368,111.7475433
WIOI,,,Singkawang,,1.08299828,109.6941528
WIOK,WIOK,KTG,Ketapang/Rahadi Usman,Indonesia,-1.81602228,109.961998
WIOM,WIOM,MWK,Tarempa,Indonesia,3.3479538,106.2578049
WION,WION,NTX,Ranai-Natuna,Indonesia,3.90881991,108.3878555
WIOO,WIOO,PNK,Supadio Intl,Indonesia,-0.14805555,109.4041672
WIOP,WIOP,PSU,Pangsuma,Indonesia,0.83833331,112.9355545
WIOS,,,Susilo,,0.06280041,111.4734879
WIPA,WIJJ,DJB,Sultan Thaha,Indonesia,-1.63978195,103.6464233
WIPC,,,Rimbo Bujang (MAF),,-1.364923,101.9634705
WIPD,,,Banding Agung,,-4.78723288,103.9325562
WIPH,WIJI,KRC,Depati Parbo,Indonesia,-2.09100008,101.4626694
WIPI,,,Muara Bungo/Pasir Mayang (Ifa),,-1.1283226,102.1347961
WIPJ,,,Muara Bulian/Dusun Aro Jambi (Iaf),,-1.64236069,103.2902679
WIPK,,,Pangkal Pinang Depati Amir,,-2.16233921,106.1381226
WIPL,WIGG,BKS,Fatmawati Soekarno,Indonesia,-3.8639431,102.3391724
WIPO,,,Gatoto Subrato,,-4.39173365,104.401329
WIPP,WIPP,PLM,Palembang Sultan Mahmud B II,Indonesia,-2.90027785,104.699997
WIPQ,,,Pendopo,,-3.28621602,103.8798904
WIPR,WIPR,RGT,Rengat Japura,Indonesia,-0.35119215,102.3348846
WIPU,,,Muko Muko,,-2.54107141,101.0871429
WITA,WIMT,TPK,Teuku Cut Ali,Indonesia,3.17083335,97.28888702
WITC,WITC,MEQ,Meulaboh/Cut Nyak Dien,Indonesia,4.04805565,96.25
WITG,WIML,SMG,Sinabang/Lasikin,Indonesia,2.41133189,96.32765198
WITL,,,Lhok Sukon,,5.06952715,97.25907898
WITM,WIMA,LSW,Malikus Saleh,Indonesia,5.22897243,96.95149994
WITN,,,Maimun Saleh,,5.87460041,95.33917236
WITT,WITT,BTJ,Banda Aceh Sultan Iskandarmuda,Indonesia,5.51694441,95.41999817
WITU,,,Select XAY003L For Fse Witu,,-4.68765831,149.4359283
WMAJ,WMAJ,,Jendarata,Malaysia,3.91229105,100.9488068
WMAN,WMAN,SXT,Sungai Tiang,Malaysia,4.33027792,102.3949966
WMAP,,,Kluang,,2.04106808,103.3076706
WMAU,WMAU,MEP,Mersing,Malaysia,2.38910294,103.8744736
WMAZ,WMAZ,,Segamat,Malaysia,2.49805665,102.839653
WMBI,,,Taiping,,4.86634827,100.7143707
WMBR,WMBR,,Bernam River,MALAYSIA,3.76719427,101.326973
WMBT,WMBT,TOD,Pulau Tioman,Malaysia,2.81905556,104.16008
WMGK,,,Gong Kedak,,5.79970694,102.4847183
WMKA,WMKA,AOR,Alor Setar Sultan Abdul Halim,Malaysia,6.19447231,100.4008331
WMKB,WMKB,BWH,Butterworth,Malaysia,5.46747494,100.3916626
WMKC,,,Kota Bahru Sultan Ismail Petra,,6.16769505,102.2956238
WMKD,WMKD,KUA,Sultan Haji Ahmad Shah,Malaysia,3.76972222,103.2094421
WMKE,,,Kerteh,,4.53837442,103.428009
WMKF,,,Kuala Lumpur Simpang,,3.11311817,101.7018738
WMKI,WMKI,IPH,Ipoh/Sultan Azlan Shah,Malaysia,4.56916666,101.0930557
WMKJ,WMKJ,JHB,Senai Intl,Malaysia,1.6405555,103.6702805
WMKK,WMKK,KUL,Kuala Lumpur Intl - Sepang,Malaysia,2.74328065,101.6979599
WMKL,WMKL,LGK,Langkawi Intl,Malaysia,6.33944988,99.73355865
WMKM,,,Malacca,,2.26410341,102.2516937
WMKN,,,Kuala Terengganu Sultan Mahmud,,5.38075829,103.1014175
WMKP,WMKP,PEN,Penang Intl,Malaysia,5.29722214,100.2766647
WMLU,,,Lutong,,4.44958544,113.9998779
WMO,,,Select Pawm For Fse Wmo,,64.68919373,-163.4125519
WMPA,,,Pulau Pangkor Stolport,,4.2444725,100.5535584
WMPR,,,Pulau Redang Stolport,,5.76524305,103.0049362
WMSA,WMSA,SZB,Kuala Lumpur S Abdul Aziz Shah,Malaysia,3.13111115,101.5480576
WN00,,,Kimshan Ranch,United States,47.83774567,-122.859314
